[T] Epoch [0/29] | [0/500] TRAINING loss : 2.2996 TRAINING accuracy : 0.1300
[T] Epoch [3/29] | [301/500] TRAINING loss : 1.9296 TRAINING accuracy : 0.5400
[T] Epoch [3/29] | [302/500] TRAINING loss : 1.9259 TRAINING accuracy : 0.5300
[T] Epoch [3/29] | [303/500] TRAINING loss : 2.0362 TRAINING accuracy : 0.4100
[T] Epoch [3/29] | [304/500] TRAINING loss : 1.9254 TRAINING accuracy : 0.5600
[T] Epoch [3/29] | [305/500] TRAINING loss : 2.0381 TRAINING accuracy : 0.4200
[T] Epoch [3/29] | [306/500] TRAINING loss : 1.9517 TRAINING accuracy : 0.5100
[T] Epoch [3/29] | [307/500] TRAINING loss : 1.9748 TRAINING accuracy : 0.4800
[T] Epoch [3/29] | [308/500] TRAINING loss : 1.9820 TRAINING accuracy : 0.4900
[T] Epoch [3/29] | [309/500] TRAINING loss : 1.9975 TRAINING accuracy : 0.4600
[T] Epoch [3/29] | [310/500] TRAINING loss : 1.9873 TRAINING accuracy : 0.4600
[T] Epoch [3/29] | [311/500] TRAINING loss : 1.8601 TRAINING accuracy : 0.6200
[T] Epoch [3/29] | [312/500] TRAINING loss : 1.8720 TRAINING accuracy : 0.6000
[T] Epoch [3/29] | [313/500] TRAINING loss : 2.0179 TRAINING accuracy : 0.4500
[T] Epoch [3/29] | [314/500] TRAINING loss : 1.9716 TRAINING accuracy : 0.5100
[T] Epoch [3/29] | [315/500] TRAINING loss : 1.9789 TRAINING accuracy : 0.4900
[T] Epoch [3/29] | [316/500] TRAINING loss : 1.9344 TRAINING accuracy : 0.5200
[T] Epoch [3/29] | [317/500] TRAINING loss : 2.0295 TRAINING accuracy : 0.4600
[T] Epoch [3/29] | [318/500] TRAINING loss : 1.9482 TRAINING accuracy : 0.5100
[T] Epoch [3/29] | [319/500] TRAINING loss : 1.8883 TRAINING accuracy : 0.5600
[T] Epoch [3/29] | [320/500] TRAINING loss : 1.9613 TRAINING accuracy : 0.5000
[T] Epoch [3/29] | [321/500] TRAINING loss : 1.9366 TRAINING accuracy : 0.5400
[T] Epoch [3/29] | [322/500] TRAINING loss : 1.9424 TRAINING accuracy : 0.5200
[T] Epoch [3/29] | [323/500] TRAINING loss : 2.0479 TRAINING accuracy : 0.4100
[T] Epoch [3/29] | [324/500] TRAINING loss : 1.9797 TRAINING accuracy : 0.5000
[T] Epoch [3/29] | [325/500] TRAINING loss : 1.9871 TRAINING accuracy : 0.4900
[T] Epoch [3/29] | [326/500] TRAINING loss : 1.8951 TRAINING accuracy : 0.5600
[T] Epoch [3/29] | [327/500] TRAINING loss : 1.9403 TRAINING accuracy : 0.5300
[T] Epoch [3/29] | [328/500] TRAINING loss : 1.9061 TRAINING accuracy : 0.5600
[T] Epoch [3/29] | [329/500] TRAINING loss : 1.9259 TRAINING accuracy : 0.5400
[T] Epoch [3/29] | [330/500] TRAINING loss : 1.9383 TRAINING accuracy : 0.5400
[T] Epoch [3/29] | [331/500] TRAINING loss : 2.0421 TRAINING accuracy : 0.4200
[T] Epoch [3/29] | [332/500] TRAINING loss : 1.8863 TRAINING accuracy : 0.5700
[T] Epoch [3/29] | [333/500] TRAINING loss : 1.9493 TRAINING accuracy : 0.5000
[T] Epoch [3/29] | [334/500] TRAINING loss : 2.0315 TRAINING accuracy : 0.4200
[T] Epoch [3/29] | [335/500] TRAINING loss : 1.9468 TRAINING accuracy : 0.5200
[T] Epoch [3/29] | [336/500] TRAINING loss : 2.0189 TRAINING accuracy : 0.4400
[T] Epoch [3/29] | [337/500] TRAINING loss : 1.9498 TRAINING accuracy : 0.5300
[T] Epoch [3/29] | [338/500] TRAINING loss : 1.9278 TRAINING accuracy : 0.5400
[T] Epoch [3/29] | [339/500] TRAINING loss : 1.9571 TRAINING accuracy : 0.5100
[T] Epoch [3/29] | [340/500] TRAINING loss : 1.9769 TRAINING accuracy : 0.4700
[T] Epoch [3/29] | [341/500] TRAINING loss : 2.0041 TRAINING accuracy : 0.4600
[T] Epoch [3/29] | [342/500] TRAINING loss : 1.9469 TRAINING accuracy : 0.5200
[T] Epoch [3/29] | [343/500] TRAINING loss : 1.9402 TRAINING accuracy : 0.5200
[T] Epoch [3/29] | [344/500] TRAINING loss : 1.9755 TRAINING accuracy : 0.4500
[T] Epoch [3/29] | [345/500] TRAINING loss : 2.0210 TRAINING accuracy : 0.4400
[T] Epoch [3/29] | [346/500] TRAINING loss : 1.9803 TRAINING accuracy : 0.4900
[T] Epoch [3/29] | [347/500] TRAINING loss : 1.9789 TRAINING accuracy : 0.4700
[T] Epoch [3/29] | [348/500] TRAINING loss : 1.9546 TRAINING accuracy : 0.5000
[T] Epoch [3/29] | [349/500] TRAINING loss : 1.9977 TRAINING accuracy : 0.4600
[T] Epoch [3/29] | [350/500] TRAINING loss : 1.9115 TRAINING accuracy : 0.5600
[T] Epoch [3/29] | [351/500] TRAINING loss : 2.0272 TRAINING accuracy : 0.4300
[T] Epoch [3/29] | [352/500] TRAINING loss : 1.8482 TRAINING accuracy : 0.6400
[T] Epoch [3/29] | [353/500] TRAINING loss : 1.9002 TRAINING accuracy : 0.5600
[T] Epoch [3/29] | [354/500] TRAINING loss : 1.9249 TRAINING accuracy : 0.5200
[T] Epoch [3/29] | [355/500] TRAINING loss : 1.9831 TRAINING accuracy : 0.5000
[T] Epoch [3/29] | [356/500] TRAINING loss : 1.9788 TRAINING accuracy : 0.5000
[T] Epoch [3/29] | [357/500] TRAINING loss : 1.9338 TRAINING accuracy : 0.5500
[T] Epoch [3/29] | [358/500] TRAINING loss : 1.9160 TRAINING accuracy : 0.5300
[T] Epoch [3/29] | [359/500] TRAINING loss : 1.9208 TRAINING accuracy : 0.5500
[T] Epoch [3/29] | [360/500] TRAINING loss : 1.9376 TRAINING accuracy : 0.5400
[T] Epoch [3/29] | [361/500] TRAINING loss : 1.9074 TRAINING accuracy : 0.5600
[T] Epoch [3/29] | [362/500] TRAINING loss : 2.0145 TRAINING accuracy : 0.4600
[T] Epoch [3/29] | [363/500] TRAINING loss : 1.9947 TRAINING accuracy : 0.4600
[T] Epoch [3/29] | [364/500] TRAINING loss : 1.9223 TRAINING accuracy : 0.5600
[T] Epoch [3/29] | [365/500] TRAINING loss : 1.9314 TRAINING accuracy : 0.5200
[T] Epoch [3/29] | [366/500] TRAINING loss : 1.8704 TRAINING accuracy : 0.6200
[T] Epoch [3/29] | [367/500] TRAINING loss : 1.9803 TRAINING accuracy : 0.4800
[T] Epoch [3/29] | [368/500] TRAINING loss : 1.9933 TRAINING accuracy : 0.4600
[T] Epoch [3/29] | [369/500] TRAINING loss : 2.0043 TRAINING accuracy : 0.4400
[T] Epoch [3/29] | [370/500] TRAINING loss : 1.9430 TRAINING accuracy : 0.5400
[T] Epoch [3/29] | [371/500] TRAINING loss : 1.9688 TRAINING accuracy : 0.4800
[T] Epoch [3/29] | [372/500] TRAINING loss : 1.9310 TRAINING accuracy : 0.5400
[T] Epoch [3/29] | [373/500] TRAINING loss : 2.0278 TRAINING accuracy : 0.4400
[T] Epoch [3/29] | [374/500] TRAINING loss : 1.8789 TRAINING accuracy : 0.5700
[T] Epoch [3/29] | [375/500] TRAINING loss : 1.9437 TRAINING accuracy : 0.5300
[T] Epoch [3/29] | [376/500] TRAINING loss : 1.9261 TRAINING accuracy : 0.5400
[T] Epoch [3/29] | [377/500] TRAINING loss : 1.9050 TRAINING accuracy : 0.5600
[T] Epoch [3/29] | [378/500] TRAINING loss : 1.9842 TRAINING accuracy : 0.4600
[T] Epoch [3/29] | [379/500] TRAINING loss : 1.9246 TRAINING accuracy : 0.5400
[T] Epoch [3/29] | [380/500] TRAINING loss : 1.9653 TRAINING accuracy : 0.4900
[T] Epoch [3/29] | [381/500] TRAINING loss : 1.9380 TRAINING accuracy : 0.5300
[T] Epoch [3/29] | [382/500] TRAINING loss : 2.0081 TRAINING accuracy : 0.4500
[T] Epoch [3/29] | [383/500] TRAINING loss : 1.9853 TRAINING accuracy : 0.4800
[T] Epoch [3/29] | [384/500] TRAINING loss : 1.9675 TRAINING accuracy : 0.5000
[T] Epoch [3/29] | [385/500] TRAINING loss : 1.8488 TRAINING accuracy : 0.6300
[T] Epoch [3/29] | [386/500] TRAINING loss : 1.9203 TRAINING accuracy : 0.5400
[T] Epoch [3/29] | [387/500] TRAINING loss : 2.0114 TRAINING accuracy : 0.4500
[T] Epoch [3/29] | [388/500] TRAINING loss : 1.9295 TRAINING accuracy : 0.5100
[T] Epoch [3/29] | [389/500] TRAINING loss : 1.9208 TRAINING accuracy : 0.5700
[T] Epoch [3/29] | [390/500] TRAINING loss : 2.0121 TRAINING accuracy : 0.4500
[T] Epoch [3/29] | [391/500] TRAINING loss : 1.9591 TRAINING accuracy : 0.5000
[T] Epoch [3/29] | [392/500] TRAINING loss : 1.9879 TRAINING accuracy : 0.4800
[T] Epoch [3/29] | [393/500] TRAINING loss : 1.9280 TRAINING accuracy : 0.5500
[T] Epoch [3/29] | [394/500] TRAINING loss : 1.8951 TRAINING accuracy : 0.6000
[T] Epoch [3/29] | [395/500] TRAINING loss : 2.0076 TRAINING accuracy : 0.4300
[T] Epoch [3/29] | [396/500] TRAINING loss : 1.9880 TRAINING accuracy : 0.4700
[T] Epoch [3/29] | [397/500] TRAINING loss : 1.9931 TRAINING accuracy : 0.4500
[T] Epoch [3/29] | [398/500] TRAINING loss : 1.9617 TRAINING accuracy : 0.5100
[T] Epoch [3/29] | [399/500] TRAINING loss : 1.9415 TRAINING accuracy : 0.5100
[T] Epoch [3/29] | [400/500] TRAINING loss : 1.9551 TRAINING accuracy : 0.5100
[T] Epoch [3/29] | [401/500] TRAINING loss : 1.9452 TRAINING accuracy : 0.5200
[T] Epoch [3/29] | [402/500] TRAINING loss : 1.9492 TRAINING accuracy : 0.5400
[T] Epoch [3/29] | [403/500] TRAINING loss : 1.9352 TRAINING accuracy : 0.5200
[T] Epoch [3/29] | [404/500] TRAINING loss : 1.9707 TRAINING accuracy : 0.4900
[T] Epoch [3/29] | [405/500] TRAINING loss : 2.0317 TRAINING accuracy : 0.4200
[T] Epoch [3/29] | [406/500] TRAINING loss : 1.9724 TRAINING accuracy : 0.4900
[T] Epoch [3/29] | [407/500] TRAINING loss : 1.8333 TRAINING accuracy : 0.6300
[T] Epoch [3/29] | [408/500] TRAINING loss : 1.9447 TRAINING accuracy : 0.5000
[T] Epoch [3/29] | [409/500] TRAINING loss : 1.9369 TRAINING accuracy : 0.5400
[T] Epoch [3/29] | [410/500] TRAINING loss : 1.8824 TRAINING accuracy : 0.5700
[T] Epoch [3/29] | [411/500] TRAINING loss : 1.9238 TRAINING accuracy : 0.5300
[T] Epoch [3/29] | [412/500] TRAINING loss : 1.9054 TRAINING accuracy : 0.5700
[T] Epoch [3/29] | [413/500] TRAINING loss : 2.0205 TRAINING accuracy : 0.4600
[T] Epoch [3/29] | [414/500] TRAINING loss : 1.9356 TRAINING accuracy : 0.5400
[T] Epoch [3/29] | [415/500] TRAINING loss : 1.9573 TRAINING accuracy : 0.4800
[T] Epoch [3/29] | [416/500] TRAINING loss : 1.9928 TRAINING accuracy : 0.4600
[T] Epoch [3/29] | [417/500] TRAINING loss : 1.8894 TRAINING accuracy : 0.6100
[T] Epoch [3/29] | [418/500] TRAINING loss : 1.8685 TRAINING accuracy : 0.6000
[T] Epoch [3/29] | [419/500] TRAINING loss : 1.9686 TRAINING accuracy : 0.4700
[T] Epoch [3/29] | [420/500] TRAINING loss : 1.8876 TRAINING accuracy : 0.5900
[T] Epoch [3/29] | [421/500] TRAINING loss : 1.9372 TRAINING accuracy : 0.5300
[T] Epoch [3/29] | [422/500] TRAINING loss : 1.9475 TRAINING accuracy : 0.5000
[T] Epoch [3/29] | [423/500] TRAINING loss : 2.0166 TRAINING accuracy : 0.4300
[T] Epoch [3/29] | [424/500] TRAINING loss : 1.9212 TRAINING accuracy : 0.5700
[T] Epoch [3/29] | [425/500] TRAINING loss : 1.8912 TRAINING accuracy : 0.5500
[T] Epoch [3/29] | [426/500] TRAINING loss : 1.9239 TRAINING accuracy : 0.5400
[T] Epoch [3/29] | [427/500] TRAINING loss : 1.9906 TRAINING accuracy : 0.4600
[T] Epoch [3/29] | [428/500] TRAINING loss : 1.8800 TRAINING accuracy : 0.5900
[T] Epoch [3/29] | [429/500] TRAINING loss : 1.9765 TRAINING accuracy : 0.5000
[T] Epoch [3/29] | [430/500] TRAINING loss : 1.9887 TRAINING accuracy : 0.4700
[T] Epoch [3/29] | [431/500] TRAINING loss : 1.9710 TRAINING accuracy : 0.4900
[T] Epoch [3/29] | [432/500] TRAINING loss : 2.0332 TRAINING accuracy : 0.4200
[T] Epoch [3/29] | [433/500] TRAINING loss : 1.9228 TRAINING accuracy : 0.5500
[T] Epoch [3/29] | [434/500] TRAINING loss : 2.0074 TRAINING accuracy : 0.4400
[T] Epoch [3/29] | [435/500] TRAINING loss : 1.9220 TRAINING accuracy : 0.5400
[T] Epoch [3/29] | [436/500] TRAINING loss : 1.9578 TRAINING accuracy : 0.5100
[T] Epoch [3/29] | [437/500] TRAINING loss : 1.9916 TRAINING accuracy : 0.4400
[T] Epoch [3/29] | [438/500] TRAINING loss : 1.9555 TRAINING accuracy : 0.5100
[T] Epoch [3/29] | [439/500] TRAINING loss : 1.9006 TRAINING accuracy : 0.5500
[T] Epoch [3/29] | [440/500] TRAINING loss : 1.9388 TRAINING accuracy : 0.5300
[T] Epoch [3/29] | [441/500] TRAINING loss : 2.0091 TRAINING accuracy : 0.4500
[T] Epoch [3/29] | [442/500] TRAINING loss : 1.9305 TRAINING accuracy : 0.5300
[T] Epoch [3/29] | [443/500] TRAINING loss : 1.9157 TRAINING accuracy : 0.5600
[T] Epoch [3/29] | [444/500] TRAINING loss : 1.9392 TRAINING accuracy : 0.5200
[T] Epoch [3/29] | [445/500] TRAINING loss : 1.8992 TRAINING accuracy : 0.5600
[T] Epoch [3/29] | [446/500] TRAINING loss : 1.8553 TRAINING accuracy : 0.6100
[T] Epoch [3/29] | [447/500] TRAINING loss : 1.9336 TRAINING accuracy : 0.5400
[T] Epoch [3/29] | [448/500] TRAINING loss : 2.0023 TRAINING accuracy : 0.4500
[T] Epoch [3/29] | [449/500] TRAINING loss : 1.9341 TRAINING accuracy : 0.5300
[T] Epoch [3/29] | [450/500] TRAINING loss : 1.9373 TRAINING accuracy : 0.5500
[T] Epoch [3/29] | [451/500] TRAINING loss : 1.9539 TRAINING accuracy : 0.5000
[T] Epoch [3/29] | [452/500] TRAINING loss : 1.9665 TRAINING accuracy : 0.5200
[T] Epoch [3/29] | [453/500] TRAINING loss : 1.9435 TRAINING accuracy : 0.5000
[T] Epoch [3/29] | [454/500] TRAINING loss : 1.9664 TRAINING accuracy : 0.5200
[T] Epoch [3/29] | [455/500] TRAINING loss : 1.9506 TRAINING accuracy : 0.5300
[T] Epoch [3/29] | [456/500] TRAINING loss : 1.8924 TRAINING accuracy : 0.5800
[T] Epoch [3/29] | [457/500] TRAINING loss : 1.9793 TRAINING accuracy : 0.4800
[T] Epoch [3/29] | [458/500] TRAINING loss : 1.9828 TRAINING accuracy : 0.4700
[T] Epoch [3/29] | [459/500] TRAINING loss : 1.9307 TRAINING accuracy : 0.5300
[T] Epoch [3/29] | [460/500] TRAINING loss : 1.9975 TRAINING accuracy : 0.4600
[T] Epoch [3/29] | [461/500] TRAINING loss : 1.9386 TRAINING accuracy : 0.5000
[T] Epoch [3/29] | [462/500] TRAINING loss : 1.9354 TRAINING accuracy : 0.5200
[T] Epoch [3/29] | [463/500] TRAINING loss : 1.9355 TRAINING accuracy : 0.5500
[T] Epoch [3/29] | [464/500] TRAINING loss : 1.9727 TRAINING accuracy : 0.4900
[T] Epoch [3/29] | [465/500] TRAINING loss : 1.9897 TRAINING accuracy : 0.4800
[T] Epoch [3/29] | [466/500] TRAINING loss : 1.8855 TRAINING accuracy : 0.6000
[T] Epoch [3/29] | [467/500] TRAINING loss : 1.9661 TRAINING accuracy : 0.4900
[T] Epoch [3/29] | [468/500] TRAINING loss : 1.9866 TRAINING accuracy : 0.4900
[T] Epoch [3/29] | [469/500] TRAINING loss : 1.9867 TRAINING accuracy : 0.4800
[T] Epoch [3/29] | [470/500] TRAINING loss : 1.9103 TRAINING accuracy : 0.5800
[T] Epoch [3/29] | [471/500] TRAINING loss : 2.0465 TRAINING accuracy : 0.3700
[T] Epoch [3/29] | [472/500] TRAINING loss : 1.9850 TRAINING accuracy : 0.4900
[T] Epoch [3/29] | [473/500] TRAINING loss : 1.9957 TRAINING accuracy : 0.4400
[T] Epoch [3/29] | [474/500] TRAINING loss : 2.0173 TRAINING accuracy : 0.4200
[T] Epoch [3/29] | [475/500] TRAINING loss : 1.9195 TRAINING accuracy : 0.5500
[T] Epoch [3/29] | [476/500] TRAINING loss : 1.9805 TRAINING accuracy : 0.4700
[T] Epoch [3/29] | [477/500] TRAINING loss : 1.9748 TRAINING accuracy : 0.5000
[T] Epoch [3/29] | [478/500] TRAINING loss : 1.9433 TRAINING accuracy : 0.5200
[T] Epoch [3/29] | [479/500] TRAINING loss : 2.0206 TRAINING accuracy : 0.4400
[T] Epoch [3/29] | [480/500] TRAINING loss : 2.0041 TRAINING accuracy : 0.4500
[T] Epoch [3/29] | [481/500] TRAINING loss : 1.8906 TRAINING accuracy : 0.5800
[T] Epoch [3/29] | [482/500] TRAINING loss : 1.9488 TRAINING accuracy : 0.5000
[T] Epoch [3/29] | [483/500] TRAINING loss : 1.9282 TRAINING accuracy : 0.5400
[T] Epoch [3/29] | [484/500] TRAINING loss : 1.9774 TRAINING accuracy : 0.4600
[T] Epoch [3/29] | [485/500] TRAINING loss : 1.9734 TRAINING accuracy : 0.4800
[T] Epoch [3/29] | [486/500] TRAINING loss : 1.9346 TRAINING accuracy : 0.5300
[T] Epoch [3/29] | [487/500] TRAINING loss : 1.9376 TRAINING accuracy : 0.5300
[T] Epoch [3/29] | [488/500] TRAINING loss : 1.9282 TRAINING accuracy : 0.5300
[T] Epoch [3/29] | [489/500] TRAINING loss : 1.9323 TRAINING accuracy : 0.5500
[T] Epoch [3/29] | [490/500] TRAINING loss : 1.8935 TRAINING accuracy : 0.5900
[T] Epoch [3/29] | [491/500] TRAINING loss : 1.8970 TRAINING accuracy : 0.5900
[T] Epoch [3/29] | [492/500] TRAINING loss : 1.8507 TRAINING accuracy : 0.6200
[T] Epoch [3/29] | [493/500] TRAINING loss : 1.8936 TRAINING accuracy : 0.5800
[T] Epoch [3/29] | [494/500] TRAINING loss : 1.9915 TRAINING accuracy : 0.4600
[T] Epoch [3/29] | [495/500] TRAINING loss : 1.8845 TRAINING accuracy : 0.6000
[T] Epoch [3/29] | [496/500] TRAINING loss : 1.9289 TRAINING accuracy : 0.5100
[T] Epoch [3/29] | [497/500] TRAINING loss : 1.9517 TRAINING accuracy : 0.4900
[T] Epoch [3/29] | [498/500] TRAINING loss : 1.9601 TRAINING accuracy : 0.5300
[T] Epoch [3/29] | [499/500] TRAINING loss : 1.9110 TRAINING accuracy : 0.5500
[T] Epoch [4/29] | [0/500] TRAINING loss : 1.9543 TRAINING accuracy : 0.5400
[V] Epoch [4/29] | [0/500] Test loss : 2.1466 Test accuracy : 0.3161 VAL RMSE : 12.230
[T] Epoch [4/29] | [1/500] TRAINING loss : 2.0252 TRAINING accuracy : 0.4200
[T] Epoch [4/29] | [2/500] TRAINING loss : 1.9495 TRAINING accuracy : 0.4900
[T] Epoch [4/29] | [3/500] TRAINING loss : 1.9122 TRAINING accuracy : 0.5700
[T] Epoch [4/29] | [4/500] TRAINING loss : 1.9562 TRAINING accuracy : 0.5100
[T] Epoch [4/29] | [5/500] TRAINING loss : 1.9865 TRAINING accuracy : 0.4700
[T] Epoch [4/29] | [6/500] TRAINING loss : 1.9121 TRAINING accuracy : 0.5400
[T] Epoch [4/29] | [7/500] TRAINING loss : 1.9469 TRAINING accuracy : 0.4800
[T] Epoch [4/29] | [8/500] TRAINING loss : 1.9815 TRAINING accuracy : 0.4800
[T] Epoch [4/29] | [9/500] TRAINING loss : 1.9864 TRAINING accuracy : 0.4800
[T] Epoch [4/29] | [10/500] TRAINING loss : 1.9334 TRAINING accuracy : 0.5500
[T] Epoch [4/29] | [11/500] TRAINING loss : 1.9343 TRAINING accuracy : 0.5400
[T] Epoch [4/29] | [12/500] TRAINING loss : 1.9138 TRAINING accuracy : 0.5700
[T] Epoch [4/29] | [13/500] TRAINING loss : 1.9044 TRAINING accuracy : 0.5800
[T] Epoch [4/29] | [14/500] TRAINING loss : 1.9813 TRAINING accuracy : 0.4800
[T] Epoch [4/29] | [15/500] TRAINING loss : 1.9567 TRAINING accuracy : 0.5200
[T] Epoch [4/29] | [16/500] TRAINING loss : 1.9580 TRAINING accuracy : 0.4900
[T] Epoch [4/29] | [17/500] TRAINING loss : 2.0203 TRAINING accuracy : 0.4500
[T] Epoch [4/29] | [18/500] TRAINING loss : 1.9735 TRAINING accuracy : 0.4800
[T] Epoch [4/29] | [19/500] TRAINING loss : 2.0055 TRAINING accuracy : 0.4500
[T] Epoch [4/29] | [20/500] TRAINING loss : 1.8845 TRAINING accuracy : 0.5800
[T] Epoch [4/29] | [21/500] TRAINING loss : 1.9904 TRAINING accuracy : 0.4600
[T] Epoch [4/29] | [22/500] TRAINING loss : 1.9442 TRAINING accuracy : 0.5100
[T] Epoch [4/29] | [23/500] TRAINING loss : 1.9731 TRAINING accuracy : 0.4700
[T] Epoch [4/29] | [24/500] TRAINING loss : 1.9258 TRAINING accuracy : 0.5400
[T] Epoch [4/29] | [25/500] TRAINING loss : 1.9890 TRAINING accuracy : 0.4900
[T] Epoch [4/29] | [26/500] TRAINING loss : 1.8840 TRAINING accuracy : 0.5800
[T] Epoch [4/29] | [27/500] TRAINING loss : 1.8907 TRAINING accuracy : 0.5900
[T] Epoch [4/29] | [28/500] TRAINING loss : 1.9204 TRAINING accuracy : 0.5600
[T] Epoch [4/29] | [29/500] TRAINING loss : 1.9296 TRAINING accuracy : 0.5400
[T] Epoch [4/29] | [30/500] TRAINING loss : 1.9211 TRAINING accuracy : 0.5500
[T] Epoch [4/29] | [31/500] TRAINING loss : 1.8911 TRAINING accuracy : 0.5700
[T] Epoch [4/29] | [32/500] TRAINING loss : 2.0092 TRAINING accuracy : 0.4500
[T] Epoch [4/29] | [33/500] TRAINING loss : 1.8998 TRAINING accuracy : 0.5600
[T] Epoch [4/29] | [34/500] TRAINING loss : 1.9608 TRAINING accuracy : 0.4900
[T] Epoch [4/29] | [35/500] TRAINING loss : 1.9189 TRAINING accuracy : 0.5400
[T] Epoch [4/29] | [36/500] TRAINING loss : 1.9127 TRAINING accuracy : 0.5700
[T] Epoch [4/29] | [37/500] TRAINING loss : 1.9431 TRAINING accuracy : 0.5200
[T] Epoch [4/29] | [38/500] TRAINING loss : 1.9071 TRAINING accuracy : 0.5700
[T] Epoch [4/29] | [39/500] TRAINING loss : 1.9261 TRAINING accuracy : 0.5300
[T] Epoch [4/29] | [40/500] TRAINING loss : 2.0133 TRAINING accuracy : 0.4500
[T] Epoch [4/29] | [41/500] TRAINING loss : 1.9323 TRAINING accuracy : 0.5300
[T] Epoch [4/29] | [42/500] TRAINING loss : 1.9309 TRAINING accuracy : 0.5400
[T] Epoch [4/29] | [43/500] TRAINING loss : 1.9851 TRAINING accuracy : 0.4400
[T] Epoch [4/29] | [44/500] TRAINING loss : 1.8634 TRAINING accuracy : 0.5800
[T] Epoch [4/29] | [45/500] TRAINING loss : 2.0024 TRAINING accuracy : 0.4500
[T] Epoch [4/29] | [46/500] TRAINING loss : 1.9312 TRAINING accuracy : 0.5100
[T] Epoch [4/29] | [47/500] TRAINING loss : 1.8821 TRAINING accuracy : 0.6100
[T] Epoch [4/29] | [48/500] TRAINING loss : 1.9907 TRAINING accuracy : 0.4900
[T] Epoch [4/29] | [49/500] TRAINING loss : 1.9725 TRAINING accuracy : 0.4800
[T] Epoch [4/29] | [50/500] TRAINING loss : 1.9201 TRAINING accuracy : 0.5500
[T] Epoch [4/29] | [51/500] TRAINING loss : 1.9173 TRAINING accuracy : 0.5600
[T] Epoch [4/29] | [52/500] TRAINING loss : 1.9434 TRAINING accuracy : 0.5300
[T] Epoch [4/29] | [53/500] TRAINING loss : 1.9576 TRAINING accuracy : 0.4900
[T] Epoch [4/29] | [54/500] TRAINING loss : 1.9886 TRAINING accuracy : 0.4800
[T] Epoch [4/29] | [55/500] TRAINING loss : 1.9077 TRAINING accuracy : 0.5800
[T] Epoch [4/29] | [56/500] TRAINING loss : 1.8974 TRAINING accuracy : 0.5600
[T] Epoch [4/29] | [57/500] TRAINING loss : 1.9155 TRAINING accuracy : 0.5600
[T] Epoch [4/29] | [58/500] TRAINING loss : 1.8988 TRAINING accuracy : 0.5700
[T] Epoch [4/29] | [59/500] TRAINING loss : 1.9085 TRAINING accuracy : 0.5700
[T] Epoch [4/29] | [60/500] TRAINING loss : 1.9920 TRAINING accuracy : 0.4700
[T] Epoch [4/29] | [61/500] TRAINING loss : 1.8867 TRAINING accuracy : 0.5900
[T] Epoch [4/29] | [62/500] TRAINING loss : 1.9601 TRAINING accuracy : 0.5100
[T] Epoch [4/29] | [63/500] TRAINING loss : 1.9602 TRAINING accuracy : 0.4900
[T] Epoch [4/29] | [64/500] TRAINING loss : 1.9199 TRAINING accuracy : 0.5400
[T] Epoch [4/29] | [65/500] TRAINING loss : 1.8861 TRAINING accuracy : 0.5900
[T] Epoch [4/29] | [66/500] TRAINING loss : 1.9195 TRAINING accuracy : 0.5500
[T] Epoch [4/29] | [67/500] TRAINING loss : 1.9233 TRAINING accuracy : 0.5600
[T] Epoch [4/29] | [68/500] TRAINING loss : 2.0139 TRAINING accuracy : 0.4700
[T] Epoch [4/29] | [69/500] TRAINING loss : 1.9550 TRAINING accuracy : 0.5100
[T] Epoch [4/29] | [70/500] TRAINING loss : 2.0229 TRAINING accuracy : 0.4300
[T] Epoch [4/29] | [71/500] TRAINING loss : 1.9333 TRAINING accuracy : 0.5200
[T] Epoch [4/29] | [72/500] TRAINING loss : 2.0043 TRAINING accuracy : 0.4600
[T] Epoch [4/29] | [73/500] TRAINING loss : 1.9368 TRAINING accuracy : 0.5200
[T] Epoch [4/29] | [74/500] TRAINING loss : 1.9339 TRAINING accuracy : 0.5200
[T] Epoch [4/29] | [75/500] TRAINING loss : 1.9075 TRAINING accuracy : 0.5600
[T] Epoch [4/29] | [76/500] TRAINING loss : 1.9556 TRAINING accuracy : 0.5100
[T] Epoch [4/29] | [77/500] TRAINING loss : 1.9352 TRAINING accuracy : 0.5200
[T] Epoch [4/29] | [78/500] TRAINING loss : 1.9957 TRAINING accuracy : 0.4600
[T] Epoch [4/29] | [79/500] TRAINING loss : 1.9886 TRAINING accuracy : 0.4800
[T] Epoch [4/29] | [80/500] TRAINING loss : 1.9156 TRAINING accuracy : 0.5600
[T] Epoch [4/29] | [81/500] TRAINING loss : 1.8798 TRAINING accuracy : 0.6100
